chars,letters,n_words,n_sentences,avg_syl,index_SMOG,count_top_5_in_Slovar_Slov,Fin_literacy_orientation
639,444,66,5,3.0454545454545454,14.844079897039897,5,-1
646,464,65,5,3.1076923076923078,13.746656526320576,8,-1
939,700,98,6,3.020408163265306,14.931879361603942,8,-1
889,687,98,3,3.010204081632653,22.299749062255362,10,-1
857,619,94,5,2.904255319148936,12.553279569776885,8,-1
503,368,50,4,3.12,14.02909152985272,8,-1
710,530,70,4,3.2857142857142856,16.59028415717215,8,-1
827,596,99,6,2.686868686868687,12.020978795960394,5,-1
475,343,48,3,2.8541666666666665,12.553279569776885,6,-1
801,597,84,5,3.2142857142857144,19.012162323954513,2,-1
881,668,97,6,2.9381443298969074,14.931879361603942,10,-1
501,327,47,4,3.0,12.553279569776885,4,-1
436,299,48,4,2.7708333333333335,9.934710415586288,8,-1
702,518,80,4,2.85,15.988616627549582,9,-1
1099,809,125,7,2.8,12.992123914897872,5,-1
685,511,74,4,3.0135135135135136,16.59028415717215,3,-1
989,721,105,7,2.914285714285714,14.615879895936846,9,-1
588,422,64,3,2.78125,15.363327528659473,8,-1
1035,771,114,5,2.9649122807017543,18.16897348085702,5,-1
490,350,54,4,2.685185185185185,12.553279569776885,1,-1
1224,951,146,10,2.719178082191781,12.236689460226678,16,-1
1048,753,119,8,2.7815126050420167,14.711394885889952,8,-1
982,752,107,7,3.02803738317757,13.416568103187252,7,-1
584,393,60,6,2.9166666666666665,11.46388043860048,8,-1
642,458,64,3,3.0625,16.97952056812793,4,-1
494,361,44,3,3.522727272727273,15.363327528659473,4,-1
753,501,74,2,3.0135135135135136,23.441494180577696,1,-1
826,601,94,6,2.734042553191489,14.02909152985272,9,-1
709,541,75,4,3.1066666666666665,15.988616627549582,11,-1
415,269,45,3,2.5555555555555554,12.553279569776885,5,-1
635,460,57,4,3.4035087719298245,17.17082065790072,5,-1
657,477,65,1,3.2,31.927233255099164,6,-1
434,284,45,2,2.688888888888889,18.804919354665326,4,-1
904,624,92,9,2.8152173913043477,10.67574441836639,10,-1
512,355,52,4,3.019230769230769,13.311730656290681,4,-1
468,311,43,2,2.953488372093023,18.804919354665326,7,-1
809,609,90,2,2.911111111111111,25.826171166408717,8,-1
506,336,55,5,2.727272727272727,9.73499870934426,9,-1
519,369,50,3,3.12,15.363327528659473,4,-1
966,715,114,4,2.6578947368421053,14.711394885889952,4,-1
409,293,44,3,2.727272727272727,11.46388043860048,5,-1
472,335,47,3,3.0638297872340425,13.555085461904095,4,-1
478,316,44,3,3.1363636363636362,17.732307541720903,6,-1
545,379,58,5,2.7758620689655173,8.891153770860452,4,-1
697,538,72,4,3.3194444444444446,18.276505424792763,6,-1
452,313,46,4,2.869565217391304,9.934710415586288,6,-1
581,391,61,4,2.8524590163934427,12.553279569776885,2,-1
621,442,63,7,2.984126984126984,12.09846166825577,6,-1
1768,700,113,15,2.8230088495575223,10.510994216612493,5,-1
698,510,74,4,2.972972972972973,16.59028415717215,2,-1
1033,797,110,8,3.2,14.711394885889952,7,-1
1171,904,132,8,2.9242424242424243,15.679099462221105,8,-1
1322,1024,137,9,3.167883211678832,16.19166451557377,10,-1
769,547,88,6,2.4886363636363638,10.258885019106316,5,-1
721,516,74,5,2.918918918918919,12.553279569776885,10,-1
824,572,86,3,3.0232558139534884,21.706315476091497,8,-1
588,400,60,4,2.8,11.745747090288848,6,-1
1022,768,119,3,2.80672268907563,21.09615562678055,10,-1
637,473,67,3,3.074626865671642,17.732307541720903,9,-1
765,536,83,2,2.7951807228915664,25.05655913955377,6,-1
550,381,53,2,3.0377358490566038,17.732307541720903,6,-1
714,538,84,3,2.75,16.97952056812793,9,-1
1270,983,146,5,2.8972602739726026,19.41999741868852,11,-1
1315,992,139,11,3.0719424460431655,12.553279569776885,16,-1
1426,1065,157,6,2.929936305732484,17.732307541720903,21,-1
467,319,44,2,3.090909090909091,17.732307541720903,5,-1
738,550,88,5,2.6818181818181817,12.553279569776885,10,-1
945,717,108,6,2.888888888888889,15.363327528659473,8,-1
791,556,89,3,2.6853932584269664,14.487543650727664,4,-1
2238,928,142,14,2.816901408450704,12.09846166825577,3,-1
1196,930,138,8,2.8768115942028984,14.711394885889952,15,-1
986,721,114,9,2.8508771929824563,11.076856104781434,8,-1
935,694,102,7,2.9705882352941178,13.827943035363237,6,-1
929,703,103,8,2.8640776699029127,11.745747090288848,6,-1
1083,820,115,8,3.0434782608695654,15.363327528659473,6,-1
488,351,49,4,3.1020408163265305,14.02909152985272,3,-1
964,740,113,5,2.8849557522123894,17.284581515081822,3,-1
1176,894,132,8,2.878787878787879,14.02909152985272,8,-1
824,586,94,9,2.6382978723404253,9.824263257259968,6,-1
683,512,82,3,2.6707317073170733,17.732307541720903,10,-1
822,615,80,5,3.225,16.35228204884212,8,-1
553,385,54,4,2.9814814814814814,12.553279569776885,2,-1
554,409,58,4,2.9655172413793105,14.02909152985272,2,-1
502,359,54,6,2.9074074074074074,12.020978795960394,3,-1
858,628,93,5,2.881720430107527,15.865536664938057,6,-1
653,466,74,5,2.6486486486486487,11.911652498703544,1,-1
727,539,74,6,3.081081081081081,14.02909152985272,4,-1
691,481,68,4,3.1029411764705883,15.988616627549582,10,-1
435,293,42,4,2.8095238095238093,9.934710415586288,5,-1
935,668,104,9,2.6923076923076925,9.824263257259968,2,-1
974,735,109,6,2.7889908256880735,14.487543650727664,4,-1
567,415,52,4,3.423076923076923,17.17082065790072,6,-1
798,600,83,4,3.3132530120481927,20.784343490933107,13,-1
422,309,41,3,3.048780487804878,11.46388043860048,5,-1
719,506,75,4,3.04,17.732307541720903,4,-1
1068,804,120,6,2.925,17.732307541720903,9,-1
884,658,84,5,3.4285714285714284,20.594984789480865,7,-1
1196,886,136,4,2.875,18.804919354665326,16,-1
998,740,112,5,2.875,16.824909835823263,8,-1
881,554,80,5,3.0875,15.363327528659473,7,-1
704,515,86,6,2.604651162790698,10.878157738045749,3,-1
537,357,55,4,2.8727272727272726,14.02909152985272,7,-1
525,348,48,2,3.1458333333333335,20.784343490933107,3,-1
545,318,49,4,2.6530612244897958,10.878157738045749,0,-1
1017,698,109,8,2.6055045871559632,11.745747090288848,11,-1
632,434,67,7,2.716417910447761,10.07492607739044,0,-1
848,628,86,5,3.127906976744186,14.844079897039897,11,-1
679,477,67,3,2.925373134328358,18.454329200851994,8,-1
1166,880,132,7,2.871212121212121,16.075952166942933,3,-1
533,385,60,4,2.65,10.878157738045749,2,-1
698,512,82,4,2.6341463414634148,12.553279569776885,9,-1
484,333,41,4,3.5365853658536586,14.02909152985272,4,-1
653,488,66,3,3.196969696969697,19.149075021232488,4,-1
572,425,55,4,3.2545454545454544,14.02909152985272,7,-1
732,512,85,8,2.623529411764706,10.417171745466554,8,-1
1003,791,112,11,2.9375,9.66134746016395,10,-1
1119,856,117,8,3.034188034188034,14.374306265924366,12,-1
547,369,51,3,3.2549019607843137,17.732307541720903,8,-1
419,277,44,4,2.659090909090909,12.553279569776885,6,-1
474,310,49,1,2.5918367346938775,19.819420831172575,6,-1
654,478,76,4,2.710526315789474,12.553279569776885,12,-1
834,627,90,4,3.0444444444444443,18.804919354665326,9,-1
587,449,60,3,3.25,21.09615562678055,3,-1
1188,916,139,9,2.7697841726618706,12.895898610494758,11,-1
1088,825,117,9,2.9572649572649574,13.872895660622072,12,-1
1307,982,125,7,3.272,16.42063573248499,7,-1
649,478,66,4,3.121212121212121,15.988616627549582,7,-1
481,320,41,2,3.5121951219512195,24.262496773360652,1,-1
565,448,77,5,2.4285714285714284,11.911652498703544,5,-1
481,334,55,3,2.709090909090909,13.555085461904095,1,-1
438,305,46,3,2.8260869565217392,14.487543650727664,6,-1
622,437,61,4,2.8852459016393444,11.745747090288848,8,-1
906,683,99,6,2.898989898989899,12.020978795960394,9,-1
442,283,40,2,2.975,17.732307541720903,1,-1
1085,818,121,5,2.9173553719008263,16.35228204884212,15,-1
444,294,43,3,2.9302325581395348,13.555085461904095,4,-1
980,725,107,7,2.9065420560747666,16.075952166942933,11,-1
485,325,46,3,3.130434782608696,16.19166451557377,3,-1
877,676,93,4,3.172043010752688,20.307628192856146,4,-1
973,730,101,13,3.0792079207920793,10.73843371989626,8,-1
529,362,60,3,2.55,11.46388043860048,2,-1
774,570,79,5,3.050632911392405,14.305932098603726,14,-1
448,299,43,1,2.883720930232558,23.441494180577696,1,-1
675,486,74,3,2.77027027027027,11.46388043860048,7,-1
507,357,52,5,2.980769230769231,11.233273223882176,8,-1
688,496,73,4,2.904109589041096,11.745747090288848,10,-1
496,314,50,1,2.78,28.008183059705438,5,-1
1430,1097,171,4,2.742690058479532,21.706315476091497,19,-1
547,369,58,3,2.7758620689655173,15.363327528659473,3,-1
472,322,49,3,2.877551020408163,11.46388043860048,1,-1
589,450,60,3,3.35,19.819420831172575,8,-1
473,321,45,4,3.0444444444444443,14.02909152985272,5,-1
638,433,63,4,3.0634920634920637,15.363327528659473,0,-1
410,271,49,4,2.4081632653061225,8.891153770860452,3,-1
1289,947,144,14,2.8125,11.382059452216595,12,-1
630,465,69,4,2.971014492753623,14.02909152985272,12,-1
666,514,75,3,2.973333333333333,16.97952056812793,10,-1
384,252,40,3,2.875,10.258885019106316,2,-1
601,399,65,6,2.6,7.268771825363832,9,-1
410,266,43,3,2.558139534883721,7.268771825363832,7,-1
518,354,51,2,3.019607843137255,14.02909152985272,2,-1
780,576,84,4,3.0,19.318847915742136,1,-1
697,463,69,7,2.8550724637681157,10.07492607739044,7,-1
681,479,69,4,3.072463768115942,15.988616627549582,5,-1
786,566,81,6,2.9135802469135803,14.487543650727664,6,-1
1494,1084,170,11,2.7411764705882353,13.109249595593157,12,-1
1797,1438,201,9,2.9751243781094527,18.216844035831382,18,-1
1041,774,117,7,2.752136752136752,14.615879895936846,11,-1
924,709,106,4,3.0660377358490565,18.276505424792763,13,-1
947,726,92,4,3.4782608695652173,23.01999129298921,8,-1
724,556,91,4,2.6373626373626373,14.711394885889952,10,-1
509,355,49,1,3.2653061224489797,34.291641315801435,6,-1
767,559,81,6,2.8395061728395063,12.020978795960394,11,-1
767,561,80,6,3.0,12.553279569776885,8,-1
712,528,71,4,3.267605633802817,17.17082065790072,6,-1
1146,865,134,6,2.753731343283582,15.782948441619796,4,-1
536,384,49,3,3.4081632653061225,17.732307541720903,3,-1
504,328,43,4,3.488372093023256,15.363327528659473,5,-1
624,447,66,3,2.8333333333333335,15.363327528659473,3,-1
800,584,75,6,3.3466666666666667,13.063825981112037,8,-1
397,260,40,3,2.9,13.555085461904095,5,-1
811,615,96,6,2.7916666666666665,12.553279569776885,6,-1
706,474,66,3,2.9545454545454546,15.363327528659473,6,-1
1199,873,140,10,2.585714285714286,11.577454185551986,23,-1
531,316,46,5,2.9565217391304346,10.510994216612493,5,-1
1236,908,137,7,2.8613138686131387,14.994277452303562,9,-1
593,422,52,4,3.6153846153846154,18.804919354665326,8,-1
1248,926,133,6,3.030075187969925,18.454329200851994,11,-1
497,289,44,4,2.75,7.706663764329736,7,-1
587,381,63,2,2.6984126984126986,17.732307541720903,3,-1
689,463,76,5,2.6315789473684212,11.911652498703544,4,-1
482,345,46,2,3.391304347826087,22.59060780014594,1,-1
763,568,71,4,3.3661971830985915,17.732307541720903,11,-1
1029,782,113,8,3.0442477876106193,14.374306265924366,6,-1
679,454,66,5,2.8636363636363638,13.163550243927082,6,-1
903,670,94,6,3.117021276595745,14.931879361603942,7,-1
1038,776,119,11,2.7899159663865545,11.359641904145331,8,-1
520,352,49,5,3.122448979591837,13.163550243927082,7,-1
742,530,79,5,2.8227848101265822,11.911652498703544,6,-1
603,378,51,6,3.0392156862745097,13.063825981112037,4,-1
717,512,70,4,3.1285714285714286,18.276505424792763,2,-1
1150,867,130,7,2.976923076923077,16.075952166942933,11,-1
562,365,61,3,2.5901639344262297,7.268771825363832,2,-1
576,390,61,3,2.7868852459016393,14.487543650727664,7,-1
522,341,52,1,2.8461538461538463,29.372789771779903,2,-1
706,493,78,5,2.641025641025641,11.911652498703544,6,-1
528,344,57,5,2.6315789473684212,10.510994216612493,10,-1
824,622,85,5,3.0588235294117645,14.844079897039897,8,-1
624,446,61,4,3.2950819672131146,16.59028415717215,6,-1
680,447,69,4,2.63768115942029,9.934710415586288,8,-1
682,484,65,8,3.2,13.675133026873535,6,-1
724,546,71,5,3.2253521126760565,15.363327528659473,12,-1
917,688,102,6,2.8823529411764706,14.02909152985272,5,-1
950,714,111,5,2.900900900900901,15.865536664938057,4,-1
668,487,73,4,2.8767123287671232,14.711394885889952,4,-1
829,594,89,6,2.9213483146067416,12.020978795960394,3,-1
562,407,54,4,3.111111111111111,12.553279569776885,9,-1
521,357,53,4,3.0377358490566038,13.311730656290681,3,-1
485,341,52,3,2.769230769230769,7.268771825363832,9,-1
613,388,62,5,2.7096774193548385,12.553279569776885,6,-1
1008,700,115,7,2.582608695652174,9.501590946955513,8,-1
1235,945,131,6,3.114503816793893,18.096929563409578,14,-1
748,543,71,4,3.2535211267605635,18.276505424792763,6,-1
1033,749,105,7,2.980952380952381,13.416568103187252,12,-1
679,477,65,6,3.246153846153846,14.487543650727664,5,-1
704,501,77,10,2.8701298701298703,10.510994216612493,7,-1
735,523,84,5,2.6785714285714284,8.891153770860452,12,-1
752,515,78,5,2.7948717948717947,11.233273223882176,5,-1
808,568,81,5,3.0123456790123457,13.746656526320576,8,-1
1316,978,150,12,2.7933333333333334,10.878157738045749,17,-1
684,496,80,4,2.6,8.891153770860452,9,-1
533,368,57,3,2.5964912280701755,11.46388043860048,12,-1
856,623,90,4,2.977777777777778,17.17082065790072,8,-1
673,471,69,4,2.971014492753623,15.363327528659473,3,-1
691,477,74,6,2.810810810810811,12.020978795960394,2,-1
642,429,68,4,2.7058823529411766,14.02909152985272,2,-1
639,435,70,4,2.7142857142857144,14.02909152985272,2,-1
869,630,93,4,2.89247311827957,18.276505424792763,5,-1
894,682,97,6,3.2268041237113403,17.360006739840784,6,-1
867,606,84,7,2.9047619047619047,11.13297278325115,3,-1
682,478,63,4,3.365079365079365,19.318847915742136,6,-1
618,440,67,4,2.6865671641791047,12.553279569776885,7,-1
1233,936,150,9,2.7533333333333334,13.555085461904095,18,-1
561,405,53,4,3.2264150943396226,16.59028415717215,5,-1
428,261,41,1,2.658536585365854,19.819420831172575,2,-1
660,503,70,5,3.142857142857143,15.363327528659473,13,-1
1063,812,104,6,3.3173076923076925,14.931879361603942,12,-1
1235,949,136,7,2.9191176470588234,15.363327528659473,4,-1
945,726,106,6,2.9716981132075473,15.782948441619796,4,-1
458,333,41,3,3.5609756097560976,19.149075021232488,6,-1
703,522,67,6,3.4328358208955225,12.553279569776885,6,-1
645,480,68,4,3.1323529411764706,15.363327528659473,11,-1
636,445,61,5,3.1639344262295084,14.844079897039897,2,-1
596,413,57,5,3.0350877192982457,13.746656526320576,6,-1
834,616,91,5,2.901098901098901,14.844079897039897,6,-1
431,295,43,3,3.1627906976744184,15.363327528659473,5,-1
1384,993,155,6,2.7225806451612904,16.59028415717215,7,-1
1035,751,118,7,2.694915254237288,12.09846166825577,17,-1
534,396,62,4,2.693548387096774,10.878157738045749,8,-1
787,551,77,2,2.948051948051948,20.784343490933107,7,-1
1538,1142,186,11,2.6881720430107525,11.040996315166337,12,-1
1349,1022,150,8,2.98,14.711394885889952,7,-1
797,583,88,5,2.9545454545454546,17.284581515081822,5,-1
436,290,45,2,2.911111111111111,21.706315476091497,3,-1
650,458,58,3,3.5517241379310347,20.46777003821263,8,-1
975,715,103,5,3.0485436893203883,20.210932518115328,8,-1
1116,799,121,8,2.8512396694214877,14.374306265924366,6,-1
1147,870,128,6,2.953125,15.363327528659473,9,-1
771,571,83,6,2.927710843373494,14.487543650727664,8,-1
648,445,64,3,2.921875,16.97952056812793,7,-1
735,539,88,5,2.75,13.746656526320576,11,-1
928,682,97,8,3.0721649484536084,11.745747090288848,7,-1
1009,756,107,11,2.97196261682243,11.359641904145331,17,-1
1035,800,100,4,3.33,19.819420831172575,11,-1
722,525,77,4,2.948051948051948,13.311730656290681,7,-1
747,528,84,5,2.738095238095238,12.553279569776885,8,-1
1106,775,116,5,2.8879310344827585,15.363327528659473,15,-1
1316,946,160,12,2.58125,9.934710415586288,9,-1
1167,906,138,7,2.847826086956522,15.363327528659473,7,-1
763,524,73,5,2.9863013698630136,14.305932098603726,2,-1
1323,1018,146,5,2.9383561643835616,19.41999741868852,19,-1
812,621,99,6,2.727272727272727,13.555085461904095,10,-1
1197,909,135,9,2.7555555555555555,13.229613887448382,13,-1
1012,758,104,9,3.2115384615384617,13.872895660622072,6,-1
1214,896,134,9,2.8208955223880596,11.838205027813938,8,-1
445,317,46,4,2.9347826086956523,11.745747090288848,4,-1
794,543,76,6,3.0,12.020978795960394,5,-1
1146,840,130,8,2.6076923076923078,11.745747090288848,15,-1
1656,1288,192,10,2.7916666666666665,15.616457528930594,18,-1
772,550,79,2,3.050632911392405,22.59060780014594,6,-1
1471,1139,170,8,2.958823529411765,17.732307541720903,10,-1
810,602,86,7,3.011627906976744,11.62578753877494,8,-1
600,425,67,5,2.716417910447761,8.891153770860452,6,-1
1194,863,141,9,2.631205673758865,12.553279569776885,8,-1
626,452,68,8,2.838235294117647,9.427459677332664,2,-1
869,645,99,2,2.727272727272727,24.262496773360652,9,-1
1007,764,111,6,3.09009009009009,17.732307541720903,7,-1
1123,860,116,8,3.0689655172413794,14.02909152985272,13,-1
613,443,61,4,3.2459016393442623,18.276505424792763,7,-1
1569,1203,198,11,2.595959595959596,13.109249595593157,30,-1
768,571,82,2,2.9878048780487805,23.441494180577696,6,-1
1093,837,131,10,2.786259541984733,12.862049016453224,11,-1
693,484,76,3,2.5921052631578947,13.555085461904095,6,-1
474,337,55,4,2.6,10.878157738045749,14,-1
1246,897,134,9,2.9029850746268657,12.895898610494758,6,-1
1055,821,110,7,3.1545454545454548,15.723690421485665,8,-1
1343,1038,153,12,3.0130718954248366,14.260166548402356,15,-1
505,336,49,4,2.8979591836734695,13.311730656290681,2,-1
1540,1187,178,11,2.898876404494382,14.405277775090248,10,-1
513,336,59,3,2.3389830508474576,10.258885019106316,8,-1
670,474,67,3,2.8656716417910446,18.454329200851994,6,-1
637,418,61,8,2.819672131147541,8.891153770860452,8,-1
588,426,68,4,2.764705882352941,14.02909152985272,7,-1
931,710,105,6,2.8095238095238093,14.487543650727664,4,-1
1109,818,118,12,2.8813559322033897,10.258885019106316,9,-1
992,762,100,7,3.21,15.363327528659473,15,-1
1546,1180,181,9,2.773480662983425,14.183561318915896,7,-1
837,617,88,4,2.9204545454545454,17.17082065790072,8,-1
605,408,68,4,2.6470588235294117,12.553279569776885,4,-1
495,349,52,3,2.8653846153846154,13.555085461904095,9,-1
2252,1742,260,17,2.826923076923077,13.093235794847843,30,-1
1152,836,127,5,2.811023622047244,17.732307541720903,15,-1
827,602,82,7,3.1341463414634148,14.615879895936846,4,-1
615,450,68,5,2.8676470588235294,11.233273223882176,4,-1
828,623,92,4,2.9782608695652173,17.732307541720903,6,-1
1389,1097,169,10,2.8402366863905324,15.10594234845498,15,-1
703,490,75,4,2.7733333333333334,14.711394885889952,5,-1
849,617,94,7,2.797872340425532,9.501590946955513,12,-1
1139,862,128,7,2.9296875,16.075952166942933,2,-1
739,563,84,5,3.0,17.284581515081822,9,-1
446,300,47,4,2.851063829787234,11.745747090288848,8,-1
842,656,95,6,2.873684210526316,15.363327528659473,8,-1
1532,1138,168,8,2.880952380952381,15.363327528659473,13,-1
863,622,92,4,2.847826086956522,15.988616627549582,7,-1
987,760,97,8,3.195876288659794,14.374306265924366,9,-1
1068,762,122,9,2.721311475409836,12.895898610494758,6,-1
881,632,93,7,2.849462365591398,12.09846166825577,4,-1
452,318,46,2,3.0434782608695654,17.732307541720903,2,-1
779,595,86,6,2.7906976744186047,13.063825981112037,12,-1
1055,823,124,8,2.870967741935484,12.938085583204359,9,-1
542,351,61,4,2.3934426229508197,7.706663764329736,7,-1
597,407,61,2,2.9672131147540983,20.784343490933107,3,-1
773,570,78,6,3.1153846153846154,14.487543650727664,12,-1
640,460,65,6,3.0153846153846153,11.46388043860048,4,-1
883,656,99,6,2.8181818181818183,12.553279569776885,11,-1
911,683,102,3,2.9019607843137254,22.87776087720096,4,-1
1123,859,130,7,2.8153846153846156,14.227386420433273,4,-1
373,241,40,3,2.575,11.46388043860048,5,-1
839,627,83,5,3.253012048192771,19.012162323954513,4,-1
794,598,86,5,2.872093023255814,13.163550243927082,9,-1
497,352,53,4,2.8867924528301887,14.02909152985272,6,-1
1052,785,134,10,2.5,10.130466259057664,13,-1
733,539,73,3,3.1232876712328768,18.454329200851994,7,-1
1250,981,136,8,3.1691176470588234,17.453828601776106,4,-1
1554,1216,173,8,2.8959537572254335,14.711394885889952,17,-1
713,517,74,4,2.864864864864865,14.711394885889952,9,-1
555,376,62,4,2.596774193548387,9.934710415586288,4,-1
1101,813,120,4,2.875,20.307628192856146,8,-1
706,534,77,4,3.038961038961039,16.59028415717215,6,-1
967,744,116,5,2.689655172413793,16.35228204884212,6,-1
555,365,53,5,2.9622641509433962,13.746656526320576,13,-1
928,721,108,5,2.935185185185185,18.16897348085702,8,-1
596,410,66,4,2.8636363636363638,15.988616627549582,4,-1
499,335,48,3,2.9375,13.555085461904095,5,-1
774,554,92,6,2.6630434782608696,13.555085461904095,4,-1
808,587,84,5,2.9285714285714284,14.305932098603726,6,-1
1357,1036,152,10,2.888157894736842,13.746656526320576,16,-1
535,373,49,3,3.2448979591836733,17.732307541720903,4,-1
565,387,56,3,3.1785714285714284,17.732307541720903,4,-1
1325,989,158,6,2.7468354430379747,16.97952056812793,8,-1
506,348,52,3,2.8653846153846154,14.487543650727664,8,-1
750,555,78,6,3.08974358974359,13.063825981112037,5,-1
394,263,40,4,2.9,13.311730656290681,5,-1
610,383,62,4,2.661290322580645,10.878157738045749,4,-1
1081,828,113,7,3.0530973451327434,16.758210128984068,18,-1
446,298,46,2,2.782608695652174,15.363327528659473,6,-1
830,568,88,5,2.8181818181818183,16.824909835823263,12,-1
996,760,108,4,3.1203703703703702,22.152884427151132,12,-1
702,512,80,4,2.75,13.311730656290681,6,-1
432,291,48,5,2.5,5.641636611941087,3,-1
803,595,85,5,2.9058823529411764,13.746656526320576,9,-1
952,682,111,11,2.5585585585585586,8.891153770860452,15,-1
551,352,56,4,2.642857142857143,12.553279569776885,12,-1
780,574,93,9,2.5376344086021505,8.891153770860452,11,-1
478,326,52,3,2.7115384615384617,14.487543650727664,6,-1
538,376,53,3,3.1132075471698113,16.19166451557377,3,-1
1770,1432,199,8,3.0150753768844223,18.276505424792763,3,-1
568,373,61,4,2.6885245901639343,9.934710415586288,0,-1
656,451,72,6,2.6527777777777777,10.878157738045749,5,-1
1033,731,112,6,2.7232142857142856,15.363327528659473,9,-1
736,526,95,6,2.389473684210526,12.020978795960394,8,-1
946,736,107,6,2.869158878504673,14.931879361603942,12,-1
548,375,61,5,2.7540983606557377,6.898328263160288,5,-1
1772,1414,218,10,2.706422018348624,14.305932098603726,11,-1
930,718,98,6,3.122448979591837,17.360006739840784,13,-1
695,508,82,6,2.658536585365854,10.878157738045749,13,-1
633,475,72,5,2.7777777777777777,15.363327528659473,8,-1
443,262,41,2,2.7560975609756095,18.804919354665326,1,-1
472,339,49,3,2.979591836734694,14.487543650727664,3,-1
982,693,109,6,2.779816513761468,14.487543650727664,6,-1
771,542,78,4,2.9615384615384617,16.59028415717215,9,-1
853,643,87,8,3.0689655172413794,10.878157738045749,14,-1
408,265,49,5,2.2857142857142856,4.003884166234514,7,-1
508,360,55,6,2.7818181818181817,10.258885019106316,7,-1
668,473,61,9,3.3114754098360657,11.076856104781434,5,-1
366,278,43,5,2.511627906976744,8.891153770860452,6,-1
710,540,74,5,3.189189189189189,16.824909835823263,7,-1
955,723,102,8,3.049019607843137,14.374306265924366,8,-1
634,431,63,4,3.0476190476190474,14.711394885889952,5,-1
921,666,97,4,2.9690721649484537,19.819420831172575,5,-1
506,344,43,5,3.441860465116279,14.305932098603726,4,-1
504,325,48,6,2.8958333333333335,10.878157738045749,13,-1
4923,2369,353,59,2.9490084985835696,8.663446326942466,11,-1
724,453,69,5,2.869565217391304,12.553279569776885,8,-1
611,437,67,5,2.8656716417910446,13.163550243927082,6,-1
474,314,49,5,2.6122448979591835,7.957768332469028,3,-1
829,593,89,8,2.808988764044944,10.878157738045749,9,-1
399,261,43,7,2.7209302325581395,7.5221387261517805,7,-1
537,317,49,4,2.7755102040816326,11.745747090288848,3,-1
461,325,44,4,3.1136363636363638,13.311730656290681,2,-1
783,599,81,5,3.2098765432098766,18.595360605822687,10,-1
675,504,69,4,3.1449275362318843,17.17082065790072,13,-1
623,433,66,5,2.803030303030303,11.911652498703544,6,-1
519,374,57,2,2.7719298245614037,15.363327528659473,5,-1
878,653,92,6,2.989130434782609,13.063825981112037,8,-1
469,306,46,3,2.847826086956522,11.46388043860048,4,-1
400,269,43,2,2.627906976744186,15.363327528659473,2,-1
692,492,66,5,3.196969696969697,16.35228204884212,3,-1
882,634,98,8,2.806122448979592,11.32030390007297,12,-1
1058,802,112,4,3.0982142857142856,20.784343490933107,14,-1
440,294,42,3,3.0238095238095237,15.363327528659473,3,-1
976,701,102,12,2.823529411764706,9.599537510616244,6,-1
1104,805,121,10,2.809917355371901,11.911652498703544,4,-1
673,506,73,5,2.863013698630137,13.163550243927082,7,-1
463,295,49,2,2.5306122448979593,12.553279569776885,0,-1
681,458,72,7,2.7777777777777777,10.07492607739044,2,-1
1275,1007,139,9,3.0431654676258995,15.363327528659473,3,-1
984,756,110,6,2.9909090909090907,18.096929563409578,15,-1
701,493,69,4,2.971014492753623,15.363327528659473,2,-1
645,471,72,4,2.9583333333333335,17.17082065790072,9,-1
844,602,94,7,2.6595744680851063,9.501590946955513,20,-1
1329,1031,151,8,2.8609271523178808,14.711394885889952,6,-1
884,679,101,5,2.732673267326733,13.746656526320576,15,-1
1468,1111,166,7,2.9096385542168677,16.075952166942933,13,-1
1114,823,113,6,3.2212389380530975,16.97952056812793,7,-1
549,328,52,6,2.730769230769231,6.301639784888442,3,-1
703,521,75,6,2.933333333333333,13.063825981112037,3,-1
772,536,82,6,2.8658536585365852,12.020978795960394,7,-1
507,356,50,5,3.16,10.510994216612493,4,-1
529,344,52,4,2.730769230769231,14.02909152985272,6,-1
695,512,74,6,3.0135135135135136,14.02909152985272,10,-1
714,499,71,8,2.9014084507042255,8.891153770860452,9,-1
1637,1256,201,12,2.7313432835820897,11.46388043860048,13,-1
419,268,40,3,2.95,14.487543650727664,3,-1
440,306,53,2,2.452830188679245,8.891153770860452,2,-1
591,417,70,4,2.4714285714285715,12.553279569776885,6,-1
907,667,107,5,2.7663551401869158,14.305932098603726,5,-1
771,533,86,5,2.5930232558139537,11.911652498703544,6,-1
1182,911,132,12,2.984848484848485,13.311730656290681,12,-1
614,429,67,6,2.7611940298507465,8.891153770860452,8,-1
421,268,44,4,2.7045454545454546,8.891153770860452,5,-1
561,406,60,3,3.0166666666666666,16.97952056812793,1,-1
458,285,47,5,2.382978723404255,6.898328263160288,6,-1
479,316,46,3,2.9130434782608696,13.555085461904095,4,-1
589,409,63,3,2.746031746031746,12.553279569776885,8,-1
419,277,40,2,2.85,18.804919354665326,2,-1
1400,1095,152,11,3.1052631578947367,14.155601724137826,19,-1
755,531,85,8,2.7058823529411766,11.745747090288848,12,-1
982,741,109,9,3.018348623853211,13.229613887448382,9,-1
562,404,59,4,2.7796610169491527,7.706663764329736,4,-1
1120,856,130,9,2.9846153846153847,15.920356713767408,11,-1
1266,828,137,14,2.6423357664233578,9.501590946955513,11,-1
543,377,51,3,3.1176470588235294,15.363327528659473,4,-1
758,518,80,6,2.7625,12.020978795960394,7,-1
